CustomerId,Age,MonthlyCharges,Tenure,Balance,NumOfProducts,HasCard,IsActive,EstimatedSalary,LastPurchase,TotalCharges,Churn,AverageMonthlySpend,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
239,61,43,8.0,83095.42,2,0,0,51077.07,8,852.38,0,106.55,0.0,1.0,0.0,1.0,0.0
240,67,88,4.0,41849.96,1,0,1,51516.16,11,1026.23,1,256.56,0.0,1.0,1.0,0.0,0.0
241,62,40,2.0,142266.31,2,0,1,67164.21,9,80.86,0,40.43,0.0,1.0,1.0,0.0,0.0
242,42,82,9.0,67159.69,3,1,1,38908.59,6,970.34,1,107.82,0.0,1.0,0.0,1.0,0.0
243,35,65,7.0,92480.03,2,1,1,52486.2,8,89.35,0,12.76,1.0,0.0,1.0,0.0,0.0
244,46,89,,12938.32,3,0,0,45681.56,3,0.0,1,,0.0,1.0,0.0,1.0,0.0
245,23,56,3.0,19977.66,2,1,0,48811.27,11,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
246,27,28,10.0,108993.07,2,0,0,31761.32,9,808.86,1,80.89,1.0,0.0,0.0,0.0,1.0
247,21,43,6.0,106168.45,3,0,1,59486.34,2,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
248,54,82,4.0,152597.94,1,1,0,92877.99,9,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
249,61,56,4.0,169257.79,1,0,0,11908.6,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
250,35,31,10.0,54416.45,3,0,1,41233.57,9,1237.33,0,123.73,0.0,1.0,1.0,0.0,0.0
251,34,80,1.0,173642.75,3,1,1,30432.14,9,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
252,43,33,6.0,97227.27,2,0,1,66684.43,11,542.6,0,90.43,0.0,1.0,0.0,1.0,0.0
253,67,28,9.0,159882.67,2,1,1,32618.6,4,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
254,37,53,3.0,30883.11,3,1,1,41945.96,2,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
255,27,33,10.0,128836.54,3,0,0,59750.67,2,169.84,1,16.98,1.0,0.0,0.0,1.0,0.0
256,54,63,7.0,190072.2,2,0,1,52379.71,12,1050.89,0,150.13,1.0,0.0,1.0,0.0,0.0
257,54,96,6.0,22296.26,2,1,1,78751.89,4,1653.29,0,275.55,0.0,1.0,1.0,0.0,0.0
258,65,62,6.0,99522.15,3,0,1,79825.01,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
259,42,48,9.0,186625.97,3,0,1,32716.26,5,18.69,0,2.08,0.0,1.0,1.0,0.0,0.0
260,48,28,2.0,178452.45,1,0,0,85043.59,9,266.24,0,133.12,1.0,0.0,0.0,0.0,1.0
261,52,95,8.0,8501.67,3,0,1,72506.42,0,1925.98,1,240.75,0.0,1.0,1.0,0.0,0.0
262,54,76,10.0,83186.05,3,0,0,99513.79,8,831.59,1,83.16,1.0,0.0,0.0,0.0,1.0
263,22,44,1.0,65136.97,2,1,0,94227.05,11,492.13,1,492.13,0.0,1.0,0.0,1.0,0.0
264,62,71,7.0,149897.17,1,0,1,82350.37,4,283.14,0,40.45,1.0,0.0,1.0,0.0,0.0
265,31,43,9.0,195849.05,1,0,0,56191.68,0,566.94,0,62.99,0.0,1.0,1.0,0.0,0.0
266,62,83,,58790.6,3,0,0,16095.64,9,107.19,0,,1.0,0.0,1.0,0.0,0.0
267,62,36,8.0,175837.12,2,0,0,45127.24,4,458.75,1,57.34,0.0,1.0,0.0,0.0,1.0
268,70,89,4.0,19765.42,3,0,0,68928.4,12,1247.23,1,311.81,1.0,0.0,1.0,0.0,0.0
269,46,22,7.0,173714.99,3,0,0,79788.19,0,224.83,0,32.12,1.0,0.0,0.0,0.0,1.0
270,19,33,3.0,87623.99,3,0,1,21494.18,7,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
271,55,35,9.0,39147.2,1,1,0,91249.13,11,160.33,0,17.81,0.0,1.0,0.0,0.0,1.0
272,33,80,7.0,165415.24,1,0,0,67604.67,5,606.64,0,86.66,1.0,0.0,0.0,0.0,1.0
273,31,41,,37217.68,3,0,0,39048.27,0,316.13,1,,1.0,0.0,0.0,0.0,1.0
274,63,56,8.0,163804.46,2,0,1,61697.18,7,190.76,0,23.84,1.0,0.0,0.0,1.0,0.0
275,59,29,9.0,143712.37,3,0,1,32891.4,7,271.05,1,30.12,0.0,1.0,1.0,0.0,0.0
276,28,99,3.0,138697.23,1,1,0,15974.44,12,409.97,0,136.66,1.0,0.0,0.0,0.0,1.0
277,59,72,7.0,171446.76,2,1,0,85098.88,1,1233.7,0,176.24,1.0,0.0,0.0,1.0,0.0
278,53,87,,149006.33,1,0,0,28186.94,12,0.0,0,,0.0,1.0,1.0,0.0,0.0
279,19,96,9.0,144587.06,3,1,1,44292.75,2,1697.35,0,188.59,1.0,0.0,0.0,0.0,1.0
280,61,73,8.0,36299.86,2,0,1,73020.73,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
281,43,95,2.0,57808.05,3,1,0,90335.39,2,150.73,0,75.36,1.0,0.0,0.0,1.0,0.0
282,30,92,8.0,135827.91,3,0,1,72908.33,0,900.51,0,112.56,1.0,0.0,1.0,0.0,0.0
283,39,93,7.0,161338.73,2,1,0,30066.29,1,1458.96,0,208.42,1.0,0.0,0.0,0.0,1.0
284,65,92,7.0,186774.89,1,1,1,47822.31,2,1301.22,1,185.89,0.0,1.0,0.0,0.0,1.0
285,43,90,2.0,154702.54,3,1,0,33690.77,4,39.09,0,19.55,0.0,1.0,1.0,0.0,0.0
286,21,93,2.0,13044.16,1,1,0,11384.08,3,286.24,0,143.12,1.0,0.0,1.0,0.0,0.0
287,51,96,3.0,61868.23,1,1,1,69952.63,7,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
288,50,23,5.0,97799.6,3,0,0,68259.76,12,343.89,0,68.78,1.0,0.0,0.0,1.0,0.0
289,48,32,8.0,91433.22,1,0,1,14212.99,12,594.71,0,74.34,1.0,0.0,0.0,0.0,1.0
290,41,84,10.0,65216.03,2,1,0,97679.57,7,33.93,0,3.39,1.0,0.0,0.0,0.0,1.0
291,52,66,9.0,33046.17,2,1,1,14622.89,0,286.33,0,31.81,1.0,0.0,0.0,0.0,1.0
292,60,49,3.0,23230.71,2,1,0,24807.82,4,28.96,0,9.65,0.0,1.0,0.0,0.0,1.0
293,26,98,2.0,188859.21,2,1,0,50050.06,10,438.76,0,219.38,1.0,0.0,0.0,0.0,1.0
294,31,38,6.0,87057.19,3,1,0,98438.8,7,831.09,0,138.52,0.0,1.0,1.0,0.0,0.0
295,64,27,5.0,2144.94,1,0,1,97747.01,8,849.98,0,170.0,0.0,1.0,0.0,0.0,1.0
296,27,20,,93334.73,2,0,1,28901.02,7,0.0,1,,0.0,1.0,0.0,1.0,0.0
297,62,79,10.0,7569.49,3,0,0,61980.37,11,89.35,0,8.93,1.0,0.0,1.0,0.0,0.0
298,33,59,9.0,159446.77,3,0,1,75384.19,2,663.16,1,73.68,0.0,1.0,0.0,1.0,0.0
299,62,97,8.0,159889.55,3,1,1,24047.36,4,754.37,0,94.3,1.0,0.0,0.0,0.0,1.0
300,30,91,4.0,81269.77,3,0,1,58026.5,0,320.31,0,80.08,0.0,1.0,1.0,0.0,0.0
301,35,91,1.0,193573.32,3,0,0,44336.94,10,226.76,0,226.76,1.0,0.0,0.0,1.0,0.0
302,58,83,6.0,67545.87,1,0,0,16984.41,8,901.37,0,150.23,0.0,1.0,0.0,1.0,0.0
303,48,23,5.0,192095.0,1,1,1,53562.88,7,143.6,0,28.72,1.0,0.0,0.0,0.0,1.0
304,33,79,10.0,75451.36,2,1,1,81031.18,3,715.69,0,71.57,0.0,1.0,0.0,1.0,0.0
305,46,55,5.0,108735.3,2,1,1,44426.35,10,1147.71,0,229.54,0.0,1.0,1.0,0.0,0.0
306,59,80,1.0,140593.69,1,1,1,24777.77,10,136.63,0,136.63,1.0,0.0,1.0,0.0,0.0
307,35,64,8.0,176388.51,3,1,1,64607.16,1,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
308,32,26,6.0,149335.53,2,0,0,23996.44,9,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
309,32,76,7.0,110296.74,1,1,0,80120.64,6,846.02,1,120.86,0.0,1.0,1.0,0.0,0.0
310,44,61,9.0,175128.67,2,1,1,84529.33,5,738.52,0,82.06,1.0,0.0,0.0,0.0,1.0
311,65,90,10.0,106807.22,2,1,1,19888.52,7,755.78,0,75.58,1.0,0.0,0.0,0.0,1.0
312,43,85,7.0,189089.74,3,1,0,16590.61,2,758.15,0,108.31,1.0,0.0,0.0,1.0,0.0
313,53,53,9.0,145639.23,2,1,1,72817.4,0,385.27,0,42.81,0.0,1.0,1.0,0.0,0.0
314,54,39,6.0,76319.91,3,1,1,88714.67,9,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
315,40,99,4.0,97772.55,3,0,0,96573.15,6,270.02,0,67.5,1.0,0.0,1.0,0.0,0.0
316,33,90,9.0,150258.51,1,1,0,54428.23,1,470.11,1,52.23,1.0,0.0,1.0,0.0,0.0
317,36,96,3.0,191880.65,3,1,1,42315.74,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
318,50,59,2.0,183883.16,3,0,1,58418.53,2,434.74,1,217.37,1.0,0.0,0.0,0.0,1.0
319,29,87,8.0,165530.86,3,1,1,56400.99,1,627.02,0,78.38,1.0,0.0,1.0,0.0,0.0
320,22,57,8.0,89932.7,1,1,1,12236.86,5,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
321,58,26,7.0,161585.48,3,1,0,30402.68,0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
322,56,90,5.0,155297.56,1,1,0,15106.25,5,232.52,0,46.5,0.0,1.0,1.0,0.0,0.0
323,69,28,3.0,168404.4,1,1,0,34144.26,12,103.33,0,34.44,0.0,1.0,0.0,1.0,0.0
324,56,55,9.0,137580.91,1,0,1,47459.08,11,355.06,0,39.45,0.0,1.0,1.0,0.0,0.0
325,25,22,9.0,172255.01,3,0,1,54885.72,5,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
326,55,56,4.0,53292.77,2,1,1,77372.81,0,751.05,1,187.76,0.0,1.0,0.0,1.0,0.0
327,48,29,4.0,2746.98,1,0,1,81920.48,4,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
328,29,63,6.0,644.01,2,1,0,45767.74,9,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
329,27,49,10.0,111805.8,2,1,1,83877.34,5,541.02,1,54.1,0.0,1.0,1.0,0.0,0.0
330,44,52,10.0,98265.31,2,1,1,73956.52,9,685.96,0,68.6,0.0,1.0,0.0,0.0,1.0
331,51,99,2.0,118707.62,3,0,1,77240.84,5,117.29,0,58.64,1.0,0.0,0.0,0.0,1.0
332,31,88,3.0,130557.87,3,1,0,70620.06,0,496.76,0,165.59,0.0,1.0,0.0,1.0,0.0
333,57,37,6.0,54026.8,2,1,1,65712.84,5,290.73,0,48.46,1.0,0.0,1.0,0.0,0.0
334,62,82,,195882.69,2,0,1,81279.01,12,1320.75,0,,1.0,0.0,1.0,0.0,0.0
335,18,46,4.0,181492.23,3,0,1,78695.1,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
336,56,48,4.0,17618.5,2,1,0,20921.45,5,458.03,0,114.51,1.0,0.0,0.0,1.0,0.0
337,63,85,3.0,143414.3,2,0,0,64399.28,9,427.93,0,142.64,1.0,0.0,0.0,1.0,0.0
338,41,79,9.0,104520.35,3,1,1,28513.46,3,21.58,0,2.4,0.0,1.0,1.0,0.0,0.0
339,45,54,3.0,74679.95,2,0,1,37690.23,3,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
340,35,96,10.0,128099.54,1,0,0,56324.04,11,937.27,0,93.73,0.0,1.0,0.0,1.0,0.0
341,31,69,5.0,198090.23,2,1,0,57149.68,2,94.69,0,18.94,1.0,0.0,0.0,0.0,1.0
342,46,88,3.0,112656.87,2,1,0,76919.11,6,468.5,0,156.17,0.0,1.0,1.0,0.0,0.0
343,53,42,8.0,90115.82,3,1,0,83446.67,3,357.53,0,44.69,0.0,1.0,1.0,0.0,0.0
344,52,42,5.0,159344.53,2,1,1,52869.1,6,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
345,24,54,3.0,34042.85,1,0,0,41068.94,2,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
346,31,31,8.0,140198.96,1,0,1,30650.04,4,623.34,0,77.92,0.0,1.0,1.0,0.0,0.0
347,58,56,,40876.51,3,1,0,81125.12,5,0.0,0,,0.0,1.0,1.0,0.0,0.0
348,22,53,6.0,27384.33,3,1,1,86955.05,10,686.97,0,114.5,1.0,0.0,0.0,0.0,1.0
349,34,57,6.0,6420.73,1,0,0,66311.22,4,3.5,0,0.58,0.0,1.0,0.0,0.0,1.0
350,40,38,8.0,74793.4,2,0,0,49769.21,1,418.87,1,52.36,1.0,0.0,0.0,0.0,1.0
351,22,95,9.0,81040.59,2,0,1,59500.93,0,360.49,0,40.05,1.0,0.0,0.0,1.0,0.0
352,38,82,1.0,88983.64,3,1,1,63651.4,4,245.3,0,245.3,0.0,1.0,0.0,1.0,0.0
353,42,47,6.0,110664.2,1,0,1,91281.7,9,1015.04,1,169.17,0.0,1.0,1.0,0.0,0.0
354,49,20,1.0,60454.84,1,0,1,97000.22,4,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
355,68,91,1.0,149709.52,1,0,1,13133.71,0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
356,20,20,4.0,91664.15,1,1,0,67547.39,3,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
357,31,85,9.0,28679.42,1,0,1,51975.84,11,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
358,25,72,8.0,16343.33,2,1,1,84574.35,7,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
359,39,50,9.0,43631.5,3,0,1,16546.7,0,424.48,0,47.16,1.0,0.0,0.0,1.0,0.0
360,62,33,9.0,175806.58,1,1,1,43183.52,11,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
361,35,34,3.0,73931.41,3,1,1,82893.79,0,472.09,1,157.36,0.0,1.0,0.0,0.0,1.0
362,23,72,6.0,109413.18,3,0,1,84993.78,7,916.08,0,152.68,0.0,1.0,1.0,0.0,0.0
363,36,76,5.0,152132.65,1,1,1,82181.5,5,1040.76,1,208.15,1.0,0.0,0.0,0.0,1.0
364,22,43,3.0,70778.64,1,0,0,92963.81,7,608.54,0,202.85,0.0,1.0,1.0,0.0,0.0
365,29,67,7.0,91566.65,2,0,0,81195.48,12,450.88,0,64.41,1.0,0.0,1.0,0.0,0.0
366,51,59,5.0,64921.9,1,0,0,23724.7,11,371.74,1,74.35,0.0,1.0,1.0,0.0,0.0
367,29,39,6.0,32114.66,3,0,0,69658.85,10,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0
368,28,59,1.0,137594.92,3,1,0,54650.4,0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
369,35,32,2.0,46159.68,2,0,0,85571.56,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
370,39,22,7.0,187615.57,1,0,1,79453.36,1,308.82,0,44.12,1.0,0.0,0.0,1.0,0.0
371,66,60,8.0,129565.87,1,1,0,31447.4,11,692.4,0,86.55,0.0,1.0,0.0,0.0,1.0
372,58,87,1.0,148246.38,1,1,1,69979.02,12,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
373,54,79,8.0,20045.7,3,0,1,59619.22,8,900.81,0,112.6,1.0,0.0,1.0,0.0,0.0
374,61,26,8.0,169333.67,1,1,1,73152.26,7,172.16,1,21.52,1.0,0.0,0.0,0.0,1.0
375,22,42,3.0,52237.66,3,1,0,33495.03,2,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
376,55,75,7.0,56214.66,1,1,1,86515.22,8,943.47,0,134.78,0.0,1.0,0.0,0.0,1.0
377,55,96,7.0,50143.34,1,0,0,75916.61,4,548.02,0,78.29,1.0,0.0,1.0,0.0,0.0
378,45,80,4.0,12445.32,2,1,0,71255.2,11,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
379,32,73,9.0,181808.79,1,1,0,99462.63,4,1209.63,1,134.4,1.0,0.0,0.0,1.0,0.0
380,67,80,5.0,75827.06,1,0,1,35957.69,2,1004.51,0,200.9,0.0,1.0,0.0,0.0,1.0
381,25,74,5.0,89616.17,3,0,0,84792.07,0,622.24,0,124.45,0.0,1.0,1.0,0.0,0.0
382,57,42,5.0,139200.85,2,0,0,70095.28,0,23.81,0,4.76,0.0,1.0,1.0,0.0,0.0
383,51,84,3.0,108000.3,2,0,0,25947.58,7,1580.54,0,526.85,0.0,1.0,0.0,1.0,0.0
384,65,66,,119234.14,1,1,1,59708.3,4,77.53,1,,1.0,0.0,0.0,1.0,0.0
385,45,26,8.0,154193.2,2,0,1,18305.27,9,276.72,0,34.59,1.0,0.0,0.0,1.0,0.0
386,39,89,8.0,82997.24,3,0,1,44190.42,11,1199.14,0,149.89,0.0,1.0,1.0,0.0,0.0
387,23,84,4.0,50662.26,1,1,0,62220.25,6,559.01,0,139.75,0.0,1.0,0.0,1.0,0.0
388,68,52,1.0,97070.22,3,0,0,29539.83,11,995.78,0,995.78,1.0,0.0,0.0,0.0,1.0
389,33,23,,133239.32,2,0,0,67621.86,8,0.0,1,,0.0,1.0,0.0,0.0,1.0
390,22,97,,183704.12,2,0,0,10508.33,5,420.92,1,,1.0,0.0,0.0,1.0,0.0
391,56,23,3.0,79645.43,3,0,1,90116.19,12,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
392,49,80,2.0,108941.05,1,1,1,83242.82,6,406.77,0,203.38,1.0,0.0,1.0,0.0,0.0
393,57,60,6.0,106290.2,2,1,0,62393.97,9,195.34,0,32.56,1.0,0.0,1.0,0.0,0.0
394,44,50,,148466.93,1,1,0,65349.44,10,0.0,1,,1.0,0.0,1.0,0.0,0.0
395,65,77,1.0,21399.12,3,1,0,30571.56,9,458.56,0,458.56,0.0,1.0,0.0,0.0,1.0
396,64,94,4.0,42166.52,3,1,1,17112.29,11,521.13,0,130.28,1.0,0.0,1.0,0.0,0.0
397,27,55,,99371.65,3,0,1,45446.07,7,0.0,0,,1.0,0.0,0.0,0.0,1.0
398,57,53,10.0,87827.91,1,1,0,33527.38,1,455.67,0,45.57,1.0,0.0,1.0,0.0,0.0
399,28,72,3.0,121180.88,1,1,0,77984.43,2,510.89,0,170.3,0.0,1.0,0.0,1.0,0.0
400,62,28,,17239.09,2,0,0,51805.4,0,0.0,0,,1.0,0.0,0.0,0.0,1.0
401,40,33,1.0,46760.61,1,1,1,49351.57,10,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
402,64,53,5.0,130330.78,1,0,0,33698.2,1,55.59,1,11.12,0.0,1.0,0.0,1.0,0.0
403,27,42,9.0,190421.67,2,1,0,68459.95,1,1708.0,0,189.78,0.0,1.0,1.0,0.0,0.0
404,62,60,3.0,95599.24,2,1,1,29206.41,12,141.41,0,47.14,1.0,0.0,1.0,0.0,0.0
405,36,48,5.0,163280.57,1,0,1,30298.17,12,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
406,47,99,,32121.84,2,0,1,83546.51,5,0.0,0,,0.0,1.0,0.0,0.0,1.0
407,61,45,10.0,188638.26,1,1,1,10978.81,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
408,70,91,7.0,100007.6,1,1,0,22593.89,1,416.48,0,59.5,0.0,1.0,0.0,1.0,0.0
409,38,98,4.0,27035.94,1,0,0,10372.34,8,230.49,0,57.62,0.0,1.0,0.0,1.0,0.0
410,39,88,10.0,185428.14,2,1,1,55954.82,10,1247.65,0,124.77,0.0,1.0,0.0,0.0,1.0
411,65,36,10.0,15373.78,3,1,0,75523.64,8,989.48,0,98.95,1.0,0.0,0.0,0.0,1.0
412,44,34,5.0,58108.85,1,1,1,66832.83,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
413,44,21,4.0,170815.23,2,1,1,42292.46,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
414,36,20,9.0,58802.32,1,1,0,77588.05,8,366.32,1,40.7,1.0,0.0,0.0,1.0,0.0
415,60,65,4.0,137817.74,2,1,0,66658.95,6,819.35,0,204.84,0.0,1.0,0.0,1.0,0.0
416,31,44,10.0,193118.52,2,0,1,99698.22,7,769.05,1,76.9,1.0,0.0,0.0,1.0,0.0
417,21,59,8.0,4373.35,1,0,0,63285.3,10,935.65,0,116.96,0.0,1.0,0.0,0.0,1.0
418,61,32,9.0,35294.8,1,0,1,14688.09,1,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
419,26,79,4.0,157744.92,1,0,0,19156.0,0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
420,61,56,,44245.87,1,0,0,57385.59,4,823.94,0,,0.0,1.0,0.0,1.0,0.0
421,51,39,9.0,28524.23,3,0,1,74920.65,10,712.43,1,79.16,0.0,1.0,0.0,1.0,0.0
422,36,93,9.0,75056.07,1,0,0,21851.96,2,1342.71,0,149.19,1.0,0.0,0.0,0.0,1.0
423,49,93,8.0,59052.92,1,1,1,39464.47,12,115.78,0,14.47,0.0,1.0,1.0,0.0,0.0
424,29,54,2.0,115442.8,2,1,1,98995.76,6,162.81,0,81.4,1.0,0.0,0.0,1.0,0.0
425,22,46,9.0,3226.28,3,0,0,32452.04,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
426,54,62,,109068.65,1,0,1,77767.89,4,0.0,0,,1.0,0.0,0.0,1.0,0.0
427,46,36,9.0,99752.24,3,0,1,26776.25,8,12.45,0,1.38,1.0,0.0,0.0,1.0,0.0
428,42,49,7.0,92218.42,2,0,0,52733.85,12,1398.1,0,199.73,1.0,0.0,0.0,0.0,1.0
429,22,57,3.0,185147.42,2,0,0,74842.84,2,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
430,68,84,,166755.42,1,0,0,42693.93,4,762.26,0,,1.0,0.0,0.0,0.0,1.0
431,46,59,10.0,105927.13,2,0,0,84112.67,10,685.35,0,68.54,0.0,1.0,1.0,0.0,0.0
432,48,38,,62065.9,1,0,1,36526.22,3,101.2,0,,0.0,1.0,0.0,1.0,0.0
433,23,91,2.0,148089.64,2,0,1,60062.42,12,1500.61,0,750.3,1.0,0.0,0.0,0.0,1.0
434,31,48,9.0,130822.39,1,0,0,77777.87,8,285.55,1,31.73,0.0,1.0,1.0,0.0,0.0
435,63,57,5.0,192740.59,1,1,1,91731.65,3,627.77,0,125.55,0.0,1.0,0.0,0.0,1.0
436,39,92,6.0,39135.22,3,0,0,47584.07,1,930.62,0,155.1,0.0,1.0,0.0,0.0,1.0
437,26,71,4.0,56679.25,1,0,1,98353.3,6,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
438,50,83,3.0,33011.12,1,1,1,40377.55,0,285.59,0,95.2,1.0,0.0,0.0,0.0,1.0
439,44,57,8.0,170559.96,3,0,1,64543.45,7,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
440,60,87,5.0,160493.21,2,0,0,46037.14,1,476.14,0,95.23,0.0,1.0,0.0,1.0,0.0
441,19,88,,21480.74,3,1,0,84936.31,11,0.0,1,,1.0,0.0,0.0,1.0,0.0
442,64,96,7.0,193365.75,1,0,1,55559.6,4,1539.4,1,219.91,0.0,1.0,0.0,1.0,0.0
443,50,55,7.0,146840.45,3,1,0,63275.77,0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
444,31,95,6.0,25189.28,3,0,0,37252.98,9,473.91,1,78.98,0.0,1.0,0.0,1.0,0.0
445,69,87,4.0,105402.21,1,0,1,91569.78,5,1330.48,0,332.62,1.0,0.0,1.0,0.0,0.0
446,24,69,6.0,91772.17,2,0,0,18474.43,6,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
447,64,93,8.0,65305.05,3,0,1,47265.37,3,1008.56,0,126.07,0.0,1.0,0.0,1.0,0.0
448,53,31,4.0,101748.29,2,1,0,44840.27,2,114.81,0,28.7,1.0,0.0,0.0,0.0,1.0
449,32,35,5.0,113857.06,3,0,0,91722.11,12,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
450,18,58,9.0,21634.25,2,0,1,13625.06,3,1190.9,1,132.32,1.0,0.0,0.0,1.0,0.0
451,37,92,7.0,119704.41,3,0,1,43932.09,9,548.77,0,78.4,1.0,0.0,0.0,1.0,0.0
452,70,94,3.0,199066.36,1,1,1,66485.19,1,683.32,0,227.77,1.0,0.0,0.0,0.0,1.0
453,62,76,8.0,80221.35,1,1,0,17665.04,7,490.37,0,61.3,0.0,1.0,0.0,0.0,1.0
454,20,26,2.0,158041.04,1,1,0,84243.23,4,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
455,29,61,6.0,37739.43,2,0,1,27051.17,11,251.87,0,41.98,1.0,0.0,0.0,0.0,1.0
456,24,33,3.0,181446.69,3,0,0,34095.31,8,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
457,50,95,5.0,174023.61,1,1,0,11337.75,2,17.05,0,3.41,0.0,1.0,0.0,1.0,0.0
458,44,87,8.0,15058.91,1,1,1,20575.36,12,105.89,0,13.24,1.0,0.0,0.0,0.0,1.0
459,63,39,1.0,577.42,2,0,0,29585.47,0,512.29,0,512.29,1.0,0.0,0.0,1.0,0.0
460,18,82,8.0,135862.28,3,0,0,89839.23,4,174.3,1,21.79,0.0,1.0,0.0,0.0,1.0
461,29,29,3.0,5340.71,3,0,1,14075.86,8,1080.13,1,360.04,1.0,0.0,0.0,0.0,1.0
462,21,53,7.0,96629.03,3,0,1,54295.52,0,1305.52,0,186.5,1.0,0.0,1.0,0.0,0.0
463,56,96,,194188.22,2,1,1,52848.05,9,480.96,0,,1.0,0.0,0.0,1.0,0.0
464,47,72,5.0,11366.43,2,0,0,31191.48,3,955.88,0,191.18,0.0,1.0,0.0,0.0,1.0
465,57,68,8.0,79546.11,2,0,0,76552.15,11,824.26,0,103.03,1.0,0.0,1.0,0.0,0.0
466,69,87,10.0,196962.42,3,0,1,68081.07,4,1088.1,0,108.81,0.0,1.0,1.0,0.0,0.0
467,19,36,8.0,83911.04,2,0,1,43709.88,8,17.77,1,2.22,1.0,0.0,0.0,0.0,1.0
468,23,82,7.0,39564.48,2,1,1,41003.22,8,659.27,0,94.18,0.0,1.0,0.0,0.0,1.0
469,37,25,5.0,118947.37,3,1,0,95387.41,0,1113.27,1,222.65,1.0,0.0,0.0,0.0,1.0
470,26,92,2.0,101708.01,3,1,1,96203.89,3,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
471,40,28,2.0,66226.15,3,1,0,11951.81,1,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
472,21,83,9.0,16489.88,1,0,0,88263.73,5,1153.39,0,128.15,1.0,0.0,0.0,0.0,1.0
473,55,83,7.0,156702.06,3,1,1,78860.14,4,573.47,0,81.92,0.0,1.0,0.0,0.0,1.0
474,38,25,10.0,74117.77,3,0,1,76231.95,9,129.28,0,12.93,1.0,0.0,0.0,0.0,1.0
475,41,84,1.0,96104.39,2,0,1,61021.32,0,1434.66,0,1434.66,0.0,1.0,1.0,0.0,0.0
476,38,58,5.0,42227.45,1,0,0,85423.1,8,206.54,0,41.31,1.0,0.0,0.0,1.0,0.0
477,66,35,10.0,36050.57,2,1,0,52014.72,5,284.34,0,28.43,1.0,0.0,1.0,0.0,0.0
478,22,25,5.0,160168.73,3,1,0,11498.59,6,196.97,0,39.39,0.0,1.0,1.0,0.0,0.0
